Guid,Element_Id,Type,Level,Date,Time,Version,Model
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005daef,383727,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005daf0,383728,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005daf1,383729,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005daf2,383730,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005daf3,383731,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005daf4,383732,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005daf5,383733,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005daf6,383734,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005daf7,383735,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005daf8,383736,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005daf9,383737,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005dafa,383738,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005dafb,383739,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005dafc,383740,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005dafd,383741,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005dafe,383742,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005daff,383743,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db00,383744,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db01,383745,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db02,383746,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db03,383747,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db04,383748,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db05,383749,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db06,383750,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db07,383751,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db08,383752,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db09,383753,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db0a,383754,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db0b,383755,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db0c,383756,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db0d,383757,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db0e,383758,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db0f,383759,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db10,383760,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db11,383761,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db12,383762,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db13,383763,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db14,383764,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db15,383765,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db16,383766,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db17,383767,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db18,383768,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db19,383769,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db1a,383770,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db1b,383771,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db1c,383772,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db1d,383773,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db1e,383774,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db1f,383775,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db20,383776,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db21,383777,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db22,383778,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db23,383779,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db24,383780,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db25,383781,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db26,383782,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db27,383783,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db28,383784,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db29,383785,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db2a,383786,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db2b,383787,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db2c,383788,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db2d,383789,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db2e,383790,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db2f,383791,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db30,383792,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db31,383793,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db32,383794,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db33,383795,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db34,383796,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db35,383797,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db36,383798,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db37,383799,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db38,383800,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db39,383801,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db3a,383802,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db3b,383803,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db3c,383804,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db3d,383805,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db3e,383806,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db3f,383807,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db40,383808,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db41,383809,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db42,383810,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db43,383811,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db44,383812,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db45,383813,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db46,383814,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db47,383815,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db48,383816,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db49,383817,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db4a,383818,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db4b,383819,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db4c,383820,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db4d,383821,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db4e,383822,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db4f,383823,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db50,383824,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db51,383825,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db52,383826,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db53,383827,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db54,383828,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db55,383829,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db56,383830,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db57,383831,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db58,383832,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db59,383833,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db5a,383834,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db5b,383835,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db5c,383836,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db5d,383837,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db5e,383838,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db5f,383839,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db60,383840,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db61,383841,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db62,383842,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db63,383843,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db64,383844,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db65,383845,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db66,383846,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db67,383847,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db68,383848,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db69,383849,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db6a,383850,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db6b,383851,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db6c,383852,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db6d,383853,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db6e,383854,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db6f,383855,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db70,383856,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db71,383857,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db72,383858,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db73,383859,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db74,383860,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db75,383861,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db76,383862,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db77,383863,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db78,383864,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db79,383865,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db7a,383866,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db7b,383867,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db7c,383868,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db7d,383869,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db7e,383870,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db7f,383871,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db80,383872,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db81,383873,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db82,383874,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db83,383875,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db84,383876,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db85,383877,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db86,383878,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db87,383879,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db88,383880,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db89,383881,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db8a,383882,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db8b,383883,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db8c,383884,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db8d,383885,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db8e,383886,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db8f,383887,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db90,383888,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db91,383889,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db92,383890,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db93,383891,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db94,383892,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db95,383893,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db96,383894,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db97,383895,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db98,383896,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db99,383897,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db9a,383898,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db9b,383899,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db9c,383900,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db9d,383901,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db9e,383902,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005db9f,383903,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005dba0,383904,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005dba1,383905,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005dba2,383906,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
